Time,Month,Partner,OrderValue,Commission,Status,LastChanged
3/16/20 10:05:42 AM UTC+3,3,KT,1680,100.8,Approved,5/8/2020 8:40
3/16/20 10:07:12 AM UTC+3,3,SK,252,15.12,Approved,5/8/2020 8:47
3/16/20 10:06:31 AM UTC+3,3,EP,1050,64.05,Deleted,5/25/2020 15:37
3/16/20 10:07:54 AM UTC+3,3,Other,840,51.24,Approved,5/8/2020 8:40
3/16/20 10:08:24 AM UTC+3,3,KT,903,54.18,Deleted,5/25/2020 15:37
3/16/20 10:09:59 AM UTC+3,3,EP,2520,153.72,Approved,5/8/2020 8:47
3/16/20 10:11:30 AM UTC+3,3,Other,840,51.24,Approved,5/8/2020 8:42
3/16/20 10:14:53 AM UTC+3,3,EP,1680,102.48,Approved,5/8/2020 8:42
3/16/20 10:18:28 AM UTC+3,3,C4B,6199,371.94,Approved,5/8/2020 8:44
3/16/20 10:18:57 AM UTC+3,3,KT,4019,241.14,Deleted,5/25/2020 15:37
3/16/20 10:23:18 AM UTC+3,3,KT,2800,168,Deleted,5/25/2020 15:37
3/16/20 10:23:41 AM UTC+3,3,Other,6025,361.5,Deleted,5/8/2020 7:51
3/16/20 10:32:04 AM UTC+3,3,SK,8050,483,Deleted,5/25/2020 15:37
3/16/20 10:34:15 AM UTC+3,3,CB,11900,714,Deleted,5/25/2020 15:37
3/16/20 10:34:58 AM UTC+3,3,EP,2800,170.8,Approved,5/8/2020 8:43
3/16/20 10:38:09 AM UTC+3,3,CB,5180,310.8,Approved,5/8/2020 8:43
3/16/20 10:48:31 AM UTC+3,3,SK,11200,672,Approved,5/8/2020 8:44
3/16/20 10:48:12 AM UTC+3,3,SK,1610,96.6,Approved,5/8/2020 8:40
3/16/20 10:49:24 AM UTC+3,3,EP,9715,592.61,Approved,5/8/2020 8:43
3/16/20 10:50:58 AM UTC+3,3,KT,5989,359.34,Approved,5/8/2020 8:42
3/16/20 11:00:36 AM UTC+3,3,CB,25200,1512,Deleted,5/25/2020 15:37
3/16/20 11:00:43 AM UTC+3,3,CB,4550,273,Approved,5/8/2020 8:44
3/16/20 11:04:24 AM UTC+3,3,EP,1400,85.4,Approved,5/8/2020 8:40
3/16/20 11:02:43 AM UTC+3,3,CB,17500,1050,Approved,5/8/2020 8:41
3/16/20 11:06:56 AM UTC+3,3,EP,2310,140.91,Approved,5/8/2020 8:43
3/16/20 11:13:17 AM UTC+3,3,EP,3500,213.5,Approved,5/8/2020 8:41
3/16/20 11:15:31 AM UTC+3,3,EP,4900,298.9,Deleted,5/25/2020 15:37
3/16/20 11:16:43 AM UTC+3,3,EP,2310,140.91,Approved,5/8/2020 8:40
3/16/20 11:19:49 AM UTC+3,3,EP,1400,85.4,Deleted,5/25/2020 15:37
3/16/20 11:20:15 AM UTC+3,3,CB,17500,1050,Deleted,5/25/2020 15:37
3/16/20 11:21:39 AM UTC+3,3,EP,3850,234.85,Approved,5/8/2020 8:40
3/16/20 11:18:43 AM UTC+3,3,C4B,2461,147.66,Approved,5/8/2020 8:39
3/16/20 11:25:07 AM UTC+3,3,CB,2100,126,Approved,5/8/2020 8:42
3/16/20 11:27:27 AM UTC+3,3,EP,4620,281.82,Approved,5/8/2020 8:40
3/16/20 11:30:19 AM UTC+3,3,CB,1400,84,Approved,5/8/2020 8:42
3/16/20 11:35:48 AM UTC+3,3,EP,2450,149.45,Deleted,5/25/2020 15:37
3/16/20 11:36:07 AM UTC+3,3,EP,2240,136.64,Approved,5/8/2020 8:39
3/16/20 11:45:01 AM UTC+3,3,CB,2695,161.7,Approved,5/8/2020 8:42
3/16/20 11:45:35 AM UTC+3,3,EP,2089,127.43,Deleted,5/25/2020 15:37
3/16/20 11:45:44 AM UTC+3,3,EP,105,6.41,Approved,5/8/2020 8:43
3/16/20 11:47:54 AM UTC+3,3,EP,1549,94.49,Approved,5/8/2020 8:48
3/16/20 11:47:46 AM UTC+3,3,CB,5600,336,Deleted,5/25/2020 15:37
3/16/20 11:51:31 AM UTC+3,3,CB,5180,310.8,Approved,5/8/2020 8:41
3/16/20 11:54:36 AM UTC+3,3,EP,350,21.35,Approved,5/8/2020 8:42
3/16/20 11:52:44 AM UTC+3,3,CB,17500,1050,Deleted,5/25/2020 15:37
3/16/20 11:54:36 AM UTC+3,3,EP,630,38.43,Deleted,5/25/2020 15:37
3/16/20 11:54:36 AM UTC+3,3,EP,784,47.82,Approved,5/8/2020 8:40
3/16/20 11:56:20 AM UTC+3,3,C4B,490,29.4,Approved,5/8/2020 8:42
3/16/20 11:57:16 AM UTC+3,3,KT,3596,215.76,Approved,5/8/2020 8:41
3/16/20 11:57:27 AM UTC+3,3,CB,3220,193.2,Approved,5/8/2020 8:43
3/16/20 12:02:07 PM UTC+3,3,CB,3360,201.6,Approved,5/8/2020 8:43
3/16/20 12:01:43 PM UTC+3,3,EP,3548,216.43,Deleted,5/25/2020 15:37
3/16/20 12:02:44 PM UTC+3,3,EP,3500,213.5,Approved,5/8/2020 8:43
3/16/20 12:04:07 PM UTC+3,3,EP,1050,64.05,Approved,5/8/2020 8:47
3/16/20 12:07:41 PM UTC+3,3,CB,2100,126,Approved,5/8/2020 8:42
3/16/20 12:09:25 PM UTC+3,3,CB,11449,686.94,Deleted,5/25/2020 15:37
3/16/20 12:08:42 PM UTC+3,3,EP,2660,162.26,Approved,5/8/2020 8:47
3/16/20 12:12:13 PM UTC+3,3,CB,1780,106.8,Approved,5/8/2020 8:40
3/16/20 12:11:59 PM UTC+3,3,CB,4200,252,Approved,5/8/2020 8:43
3/16/20 12:12:41 PM UTC+3,3,EP,2100,128.1,Approved,5/8/2020 8:40
3/16/20 12:14:49 PM UTC+3,3,CB,11617,697.02,Deleted,5/25/2020 15:37
3/16/20 12:14:38 PM UTC+3,3,CB,3920,235.2,Deleted,5/25/2020 15:37
3/16/20 12:17:06 PM UTC+3,3,EP,2999,182.94,Deleted,5/25/2020 15:37
3/16/20 12:27:27 PM UTC+3,3,KT,3319,199.14,Approved,5/8/2020 8:47
3/16/20 12:30:13 PM UTC+3,3,SK,15400,924,Approved,5/8/2020 8:41
3/16/20 12:32:27 PM UTC+3,3,EP,1610,98.21,Approved,5/8/2020 8:43
3/16/20 12:32:01 PM UTC+3,3,CB,26600,1596,Approved,5/8/2020 8:43
3/16/20 12:37:40 PM UTC+3,3,EP,1008,61.49,Deleted,5/8/2020 7:51
3/16/20 12:38:32 PM UTC+3,3,CB,6510,390.6,Approved,5/8/2020 8:47
3/16/20 12:43:53 PM UTC+3,3,EP,1199,73.14,Approved,5/8/2020 8:40
3/16/20 12:52:23 PM UTC+3,3,EP,3010,183.61,Approved,5/8/2020 8:44
3/16/20 12:54:32 PM UTC+3,3,CB,1400,84,Approved,5/8/2020 8:44
3/16/20 12:57:27 PM UTC+3,3,CB,2520,151.2,Approved,5/8/2020 8:43
3/16/20 12:55:18 PM UTC+3,3,CB,2396,143.76,Approved,5/8/2020 8:42
3/16/20 12:57:51 PM UTC+3,3,CB,6300,378,Approved,5/8/2020 8:41
3/16/20 12:59:00 PM UTC+3,3,EP,1225,74.72,Approved,5/8/2020 8:42
3/16/20 12:59:59 PM UTC+3,3,EP,6300,384.3,Approved,5/8/2020 8:40
3/16/20 1:00:23 PM UTC+3,3,EP,7420,452.62,Approved,5/8/2020 8:42
3/16/20 12:58:36 PM UTC+3,3,SK,4999,299.94,Approved,5/8/2020 8:43
3/16/20 1:00:17 PM UTC+3,3,SK,5499,329.94,Approved,5/8/2020 8:43
3/16/20 1:02:48 PM UTC+3,3,SK,4999,299.94,Approved,5/8/2020 8:42
3/16/20 1:01:14 PM UTC+3,3,CB,3850,231,Deleted,5/25/2020 15:37
3/16/20 1:05:11 PM UTC+3,3,SK,4999,299.94,Approved,5/8/2020 8:47
3/16/20 1:06:25 PM UTC+3,3,SK,4999,299.94,Approved,5/8/2020 8:48
3/16/20 1:12:39 PM UTC+3,3,C4B,2800,168,Approved,5/8/2020 8:47
3/16/20 1:10:54 PM UTC+3,3,CB,3920,235.2,Approved,5/8/2020 8:42
3/16/20 1:13:54 PM UTC+3,3,EP,7599,463.54,Approved,5/8/2020 8:40
3/16/20 1:16:07 PM UTC+3,3,EP,2100,128.1,Deleted,5/25/2020 15:37
3/16/20 1:17:34 PM UTC+3,3,EP,3850,234.85,Approved,5/8/2020 8:47
3/16/20 1:17:21 PM UTC+3,3,CB,7000,420,Approved,5/8/2020 8:41
3/16/20 1:17:22 PM UTC+3,3,EP,3500,213.5,Approved,5/8/2020 8:42
3/16/20 1:18:47 PM UTC+3,3,EP,1225,74.72,Approved,5/8/2020 8:44
3/16/20 1:21:36 PM UTC+3,3,CB,2100,126,Approved,5/8/2020 8:44
3/16/20 1:23:56 PM UTC+3,3,CB,2450,147,Approved,5/8/2020 8:39
3/16/20 1:25:52 PM UTC+3,3,EP,1960,119.56,Approved,5/8/2020 8:44
3/16/20 1:26:28 PM UTC+3,3,EP,3150,192.15,Approved,5/8/2020 8:40
3/16/20 1:29:53 PM UTC+3,3,CB,3920,235.2,Approved,5/8/2020 8:47
3/16/20 1:33:02 PM UTC+3,3,EP,7494,457.13,Approved,5/8/2020 8:42
3/16/20 1:34:14 PM UTC+3,3,CB,1645,98.7,Approved,5/8/2020 8:40
3/16/20 1:35:59 PM UTC+3,3,CB,5600,336,Approved,5/8/2020 8:41
3/16/20 1:37:23 PM UTC+3,3,EP,3150,192.15,Approved,5/8/2020 8:42
3/16/20 1:44:13 PM UTC+3,3,EP,1960,119.56,Approved,5/8/2020 8:48
3/16/20 1:49:44 PM UTC+3,3,CB,1050,63,Deleted,5/25/2020 15:37
3/16/20 1:50:04 PM UTC+3,3,SK,9604,576.24,Approved,5/8/2020 8:47
3/16/20 1:50:19 PM UTC+3,3,EP,8960,546.56,Approved,5/8/2020 8:40
3/16/20 1:54:42 PM UTC+3,3,EP,1190,72.59,Approved,5/8/2020 8:41
3/16/20 1:51:52 PM UTC+3,3,EP,1960,119.56,Deleted,5/25/2020 15:37
3/16/20 1:54:43 PM UTC+3,3,EP,3500,213.5,Approved,5/8/2020 8:43
3/16/20 1:59:04 PM UTC+3,3,CB,5110,306.6,Approved,5/8/2020 8:41
3/16/20 2:01:28 PM UTC+3,3,EP,2940,179.34,Approved,5/8/2020 8:41
3/16/20 2:04:44 PM UTC+3,3,EP,1120,68.32,Approved,5/8/2020 8:41
3/16/20 2:05:24 PM UTC+3,3,CB,4900,294,Approved,5/8/2020 8:41
3/16/20 2:05:24 PM UTC+3,3,CB,3500,210,Approved,5/8/2020 8:44
3/16/20 2:08:34 PM UTC+3,3,EP,875,53.38,Approved,5/8/2020 8:43
3/16/20 2:15:31 PM UTC+3,3,CB,3500,210,Approved,5/8/2020 8:47
3/16/20 2:17:30 PM UTC+3,3,SK,5250,315,Deleted,5/8/2020 7:51
3/16/20 2:20:16 PM UTC+3,3,EP,1372,83.69,Approved,5/8/2020 8:41
3/16/20 2:24:07 PM UTC+3,3,EP,1862,113.58,Approved,5/8/2020 8:47
3/16/20 2:22:32 PM UTC+3,3,EP,1946,118.71,Approved,5/8/2020 8:43
3/16/20 2:28:50 PM UTC+3,3,EP,2450,149.45,Approved,5/8/2020 8:43
3/16/20 2:31:01 PM UTC+3,3,C4B,6719,403.14,Approved,5/8/2020 8:42
3/16/20 2:34:33 PM UTC+3,3,CB,2999,179.94,Deleted,5/25/2020 15:37
3/16/20 2:33:04 PM UTC+3,3,EP,2520,153.72,Approved,5/8/2020 8:42
3/16/20 2:36:48 PM UTC+3,3,CB,4900,294,Approved,5/8/2020 8:39
3/16/20 2:35:50 PM UTC+3,3,CB,2303,138.18,Approved,5/8/2020 8:41
3/16/20 2:39:00 PM UTC+3,3,EP,3640,222.04,Approved,5/8/2020 8:40
3/16/20 2:39:45 PM UTC+3,3,CB,5495,329.7,Approved,5/8/2020 8:42
3/16/20 2:40:22 PM UTC+3,3,EP,2240,136.64,Approved,5/8/2020 8:48
3/16/20 2:41:33 PM UTC+3,3,EP,1190,72.59,Approved,5/8/2020 8:41
3/16/20 2:44:38 PM UTC+3,3,CB,3850,231,Approved,5/8/2020 8:42
3/16/20 2:47:52 PM UTC+3,3,EP,4200,256.2,Approved,5/8/2020 8:41
3/16/20 2:56:22 PM UTC+3,3,C4B,8750,525,Approved,5/8/2020 8:47
3/16/20 2:56:35 PM UTC+3,3,KT,1400,84,Approved,5/8/2020 8:41
3/16/20 2:57:53 PM UTC+3,3,CB,2310,138.6,Approved,5/8/2020 8:39
3/16/20 3:00:23 PM UTC+3,3,CB,2380,142.8,Approved,5/8/2020 8:42
3/16/20 3:00:55 PM UTC+3,3,CB,2940,176.4,Approved,5/8/2020 8:40
3/16/20 3:03:00 PM UTC+3,3,EP,3039,185.38,Approved,5/8/2020 8:47
3/16/20 3:09:10 PM UTC+3,3,CB,2590,155.4,Approved,5/8/2020 8:43
3/16/20 3:11:58 PM UTC+3,3,CB,4410,264.6,Approved,5/8/2020 8:43
3/16/20 3:10:25 PM UTC+3,3,EP,980,59.78,Approved,5/8/2020 8:41
3/16/20 3:17:15 PM UTC+3,3,EP,3150,192.15,Approved,5/8/2020 8:47
3/16/20 3:16:11 PM UTC+3,3,EP,3010,183.61,Approved,5/8/2020 8:43
3/16/20 3:19:58 PM UTC+3,3,EP,1750,106.75,Approved,5/8/2020 8:47
3/16/20 3:21:03 PM UTC+3,3,CB,3157,189.42,Approved,5/8/2020 8:42
3/16/20 3:29:30 PM UTC+3,3,EP,11200,683.2,Approved,5/8/2020 8:43
3/16/20 3:31:55 PM UTC+3,3,SK,27300,1638,Deleted,5/25/2020 15:37
3/16/20 3:32:40 PM UTC+3,3,EP,2100,128.1,Approved,5/8/2020 8:41
3/16/20 3:35:24 PM UTC+3,3,SK,17500,1050,Approved,5/8/2020 8:42
3/16/20 3:35:28 PM UTC+3,3,EP,1820,111.02,Approved,5/8/2020 8:47
3/16/20 3:36:10 PM UTC+3,3,CB,9380,562.8,Deleted,5/8/2020 7:51
3/16/20 3:38:09 PM UTC+3,3,EP,4970,303.17,Approved,5/8/2020 8:40
3/16/20 3:41:56 PM UTC+3,3,EP,490,29.89,Approved,5/8/2020 8:39
3/16/20 3:42:28 PM UTC+3,3,EP,1960,119.56,Approved,5/8/2020 8:42
3/16/20 3:44:11 PM UTC+3,3,CB,3150,189,Approved,5/8/2020 8:43
3/16/20 3:44:31 PM UTC+3,3,EP,3570,217.77,Approved,5/8/2020 8:42
3/16/20 3:48:18 PM UTC+3,3,CB,3080,184.8,Approved,5/8/2020 8:47
3/16/20 3:48:13 PM UTC+3,3,EP,3088,188.37,Approved,5/8/2020 8:44
3/16/20 3:50:53 PM UTC+3,3,SK,4410,264.6,Approved,5/8/2020 8:43
3/16/20 3:49:07 PM UTC+3,3,EP,2799,170.74,Deleted,5/25/2020 15:37
3/16/20 4:03:36 PM UTC+3,3,EP,2520,153.72,Approved,5/8/2020 8:43
3/16/20 4:05:52 PM UTC+3,3,EP,3500,213.5,Approved,5/8/2020 8:47
3/16/20 4:07:14 PM UTC+3,3,EP,1470,89.67,Approved,5/8/2020 8:40
3/16/20 4:06:00 PM UTC+3,3,SK,1020,61.2,Approved,5/8/2020 8:44
3/16/20 4:10:46 PM UTC+3,3,CB,3675,220.5,Approved,5/8/2020 8:40
3/16/20 4:12:49 PM UTC+3,3,EP,630,38.43,Approved,5/8/2020 8:40
3/16/20 4:17:43 PM UTC+3,3,EP,2799,170.74,Deleted,5/25/2020 15:38
3/16/20 4:20:44 PM UTC+3,3,EP,2695,164.4,Approved,5/8/2020 8:47
3/16/20 4:29:09 PM UTC+3,3,EP,2100,128.1,Approved,5/8/2020 8:47
3/16/20 4:37:51 PM UTC+3,3,EP,2800,170.8,Approved,5/8/2020 8:42
3/16/20 4:42:43 PM UTC+3,3,EP,3199,195.14,Approved,5/8/2020 8:43
3/16/20 4:40:52 PM UTC+3,3,EP,3360,204.96,Approved,5/8/2020 8:42
3/16/20 4:43:24 PM UTC+3,3,Other,3500,213.5,Approved,5/8/2020 8:43
3/16/20 4:43:51 PM UTC+3,3,EP,280,17.08,Approved,5/8/2020 8:41
3/16/20 4:45:57 PM UTC+3,3,EP,1199,73.14,Approved,5/8/2020 8:41
3/16/20 4:50:15 PM UTC+3,3,Other,11200,683.2,Approved,5/8/2020 8:43
3/16/20 4:51:28 PM UTC+3,3,CB,1820,109.2,Approved,5/8/2020 8:42
3/16/20 4:55:50 PM UTC+3,3,Other,3150,192.15,Approved,5/8/2020 8:40
3/16/20 4:56:39 PM UTC+3,3,EP,10076,614.64,Approved,5/8/2020 8:42
3/16/20 4:59:43 PM UTC+3,3,SK,27300,1638,Deleted,5/25/2020 15:38
3/16/20 5:02:54 PM UTC+3,3,CB,1820,109.2,Approved,5/8/2020 8:40
3/16/20 5:08:19 PM UTC+3,3,EP,2100,128.1,Approved,5/8/2020 8:39
3/16/20 5:08:18 PM UTC+3,3,SK,6930,415.8,Approved,5/8/2020 8:39
3/16/20 5:14:41 PM UTC+3,3,EP,3920,239.12,Deleted,5/25/2020 15:38
3/16/20 5:17:35 PM UTC+3,3,CB,2100,126,Deleted,5/25/2020 15:38
3/16/20 5:17:16 PM UTC+3,3,CB,2800,168,Approved,5/8/2020 8:42
3/16/20 5:19:44 PM UTC+3,3,CB,2520,151.2,Approved,5/8/2020 8:41
3/16/20 5:27:27 PM UTC+3,3,CB,4900,294,Deleted,5/25/2020 15:38
3/16/20 5:30:07 PM UTC+3,3,EP,1050,64.05,Deleted,5/8/2020 7:51
3/16/20 5:34:13 PM UTC+3,3,EP,1820,111.02,Approved,5/8/2020 8:40
3/16/20 5:38:51 PM UTC+3,3,CB,26600,1596,Approved,5/8/2020 8:40
3/16/20 5:40:35 PM UTC+3,3,EP,1540,93.94,Approved,5/8/2020 8:43
3/16/20 5:41:07 PM UTC+3,3,SK,1750,105,Approved,5/8/2020 8:44
3/16/20 5:42:06 PM UTC+3,3,EP,3920,239.12,Approved,5/8/2020 8:44
3/16/20 5:45:37 PM UTC+3,3,CB,5600,336,Approved,5/8/2020 8:42
3/16/20 5:57:42 PM UTC+3,3,EP,3045,185.74,Deleted,5/25/2020 15:38
3/16/20 6:00:40 PM UTC+3,3,EP,3360,204.96,Approved,5/8/2020 8:40
3/16/20 6:04:33 PM UTC+3,3,EP,2170,132.37,Approved,5/8/2020 8:42
3/16/20 6:04:36 PM UTC+3,3,EP,7350,448.35,Approved,5/8/2020 8:41
3/16/20 6:07:16 PM UTC+3,3,SK,9345,560.7,Approved,5/8/2020 8:42
3/16/20 6:09:44 PM UTC+3,3,EP,5600,341.6,Deleted,5/25/2020 15:38
3/16/20 6:09:50 PM UTC+3,3,EP,2660,162.26,Approved,5/8/2020 8:44
3/16/20 6:10:58 PM UTC+3,3,C4B,4900,294,Deleted,5/25/2020 15:38
3/16/20 6:17:21 PM UTC+3,3,EP,9800,597.8,Approved,5/8/2020 8:47
3/16/20 6:19:20 PM UTC+3,3,EP,4200,256.2,Approved,5/8/2020 8:41
3/16/20 6:25:27 PM UTC+3,3,EP,1264,77.1,Approved,5/8/2020 8:47
3/16/20 6:25:21 PM UTC+3,3,CB,7700,462,Approved,5/8/2020 8:44
3/16/20 6:31:08 PM UTC+3,3,CB,16800,1008,Approved,5/8/2020 8:47
3/16/20 6:33:36 PM UTC+3,3,EP,8400,512.4,Approved,5/8/2020 8:44
3/16/20 6:42:28 PM UTC+3,3,CB,6650,399,Approved,5/8/2020 8:47
3/16/20 6:48:31 PM UTC+3,3,EP,4060,247.66,Approved,5/8/2020 8:41
3/16/20 6:59:05 PM UTC+3,3,EP,1820,111.02,Approved,5/8/2020 8:41
3/16/20 7:03:27 PM UTC+3,3,CB,3150,189,Approved,5/8/2020 8:44
3/16/20 7:06:12 PM UTC+3,3,EP,1890,115.29,Approved,5/8/2020 8:43
3/16/20 7:10:05 PM UTC+3,3,C4B,99,5.94,Deleted,5/25/2020 15:38
3/16/20 7:12:21 PM UTC+3,3,CB,14000,840,Deleted,5/25/2020 15:38
3/16/20 7:24:33 PM UTC+3,3,CB,2520,151.2,Approved,5/8/2020 8:42
3/16/20 7:30:42 PM UTC+3,3,C4B,3640,218.4,Approved,5/8/2020 8:43
3/16/20 7:31:33 PM UTC+3,3,CB,7945,476.7,Approved,5/8/2020 8:42
3/16/20 7:34:52 PM UTC+3,3,EP,9800,597.8,Approved,5/8/2020 8:40
3/16/20 8:02:45 PM UTC+3,3,EP,3920,239.12,Approved,5/8/2020 8:41
3/16/20 8:24:06 PM UTC+3,3,EP,4515,275.42,Approved,5/8/2020 8:41
3/16/20 8:31:55 PM UTC+3,3,EP,1540,93.94,Approved,5/8/2020 8:39
3/16/20 9:23:23 PM UTC+3,3,CB,10780,646.8,Deleted,5/25/2020 15:38
3/16/20 9:59:04 PM UTC+3,3,CB,4991,299.46,Approved,5/8/2020 8:41
3/16/20 10:02:38 PM UTC+3,3,CB,2310,138.6,Approved,5/8/2020 8:40
3/16/20 10:29:27 PM UTC+3,3,CB,2800,168,Approved,5/8/2020 8:47
3/16/20 10:30:05 PM UTC+3,3,Other,3150,192.15,Approved,5/8/2020 8:40
3/16/20 11:00:18 PM UTC+3,3,EP,1596,97.36,Approved,5/8/2020 8:44
3/17/20 12:34:27 AM UTC+3,3,SK,5810,348.6,Approved,5/8/2020 8:43
3/17/20 12:47:22 AM UTC+3,3,C4B,1122,67.32,Approved,5/8/2020 8:43
3/17/20 3:28:38 AM UTC+3,3,SK,5110,306.6,Approved,5/8/2020 8:42
3/17/20 4:42:46 AM UTC+3,3,C4B,1825,109.5,Approved,5/8/2020 8:43
3/17/20 5:39:58 AM UTC+3,3,CB,3500,210,Approved,5/8/2020 8:42
3/17/20 5:41:56 AM UTC+3,3,CB,6230,373.8,Approved,5/8/2020 8:44
3/17/20 5:53:15 AM UTC+3,3,EP,8281,505.14,Approved,5/8/2020 8:43
3/17/20 6:20:06 AM UTC+3,3,CB,2450,147,Approved,5/8/2020 8:47
3/17/20 6:22:24 AM UTC+3,3,EP,2450,149.45,Deleted,5/25/2020 15:38
3/17/20 6:28:43 AM UTC+3,3,EP,2450,149.45,Deleted,5/25/2020 15:38
3/17/20 6:34:54 AM UTC+3,3,SK,1400,84,Deleted,5/25/2020 15:38
3/17/20 6:48:27 AM UTC+3,3,CB,1610,96.6,Approved,5/8/2020 8:47
3/17/20 6:53:10 AM UTC+3,3,EP,2660,162.26,Approved,5/8/2020 8:48
3/17/20 6:59:53 AM UTC+3,3,CB,1053,63.18,Approved,5/8/2020 8:40
3/17/20 6:59:10 AM UTC+3,3,EP,24999,1524.94,Approved,5/8/2020 8:42
3/17/20 7:01:11 AM UTC+3,3,SK,18200,1092,Approved,5/8/2020 8:41
3/17/20 7:04:49 AM UTC+3,3,SK,1540,92.4,Deleted,5/25/2020 15:38
3/17/20 7:11:00 AM UTC+3,3,CB,3500,210,Approved,5/8/2020 8:40
3/17/20 7:11:38 AM UTC+3,3,EP,3500,213.5,Deleted,5/25/2020 15:38
3/17/20 7:19:48 AM UTC+3,3,EP,2100,128.1,Deleted,5/25/2020 15:38
3/17/20 7:21:42 AM UTC+3,3,CB,3500,210,Approved,5/8/2020 8:44
3/17/20 7:27:54 AM UTC+3,3,C4B,2800,168,Deleted,5/25/2020 15:38
3/17/20 7:43:33 AM UTC+3,3,CB,19600,1176,Approved,5/8/2020 8:41
3/17/20 7:50:54 AM UTC+3,3,KT,350,21,Deleted,5/25/2020 15:38
3/17/20 7:52:33 AM UTC+3,3,CB,7000,420,Approved,5/8/2020 8:42
3/17/20 7:54:25 AM UTC+3,3,EP,1820,111.02,Approved,5/8/2020 8:43
3/17/20 7:56:42 AM UTC+3,3,KT,3220,193.2,Deleted,5/25/2020 15:38
3/17/20 7:56:58 AM UTC+3,3,CB,52500,3150,Approved,5/8/2020 8:44
3/17/20 7:59:33 AM UTC+3,3,EP,22295,1359.99,Approved,5/8/2020 8:43
3/17/20 7:59:55 AM UTC+3,3,CB,7000,420,Approved,5/8/2020 8:41
3/17/20 8:12:59 AM UTC+3,3,CB,63000,3780,Approved,5/8/2020 8:47
3/17/20 8:17:52 AM UTC+3,3,EP,2100,128.1,Approved,5/8/2020 8:42
3/17/20 8:19:59 AM UTC+3,3,KT,3499,209.94,Approved,5/8/2020 8:40
3/17/20 8:22:40 AM UTC+3,3,EP,1596,97.36,Approved,5/8/2020 8:43
3/17/20 8:25:40 AM UTC+3,3,CB,6370,382.2,Approved,5/8/2020 8:44
3/17/20 8:32:36 AM UTC+3,3,CB,2067,124.02,Approved,5/8/2020 8:43
3/17/20 8:39:49 AM UTC+3,3,EP,2800,170.8,Approved,5/8/2020 8:47
3/17/20 8:41:46 AM UTC+3,3,KT,2800,168,Approved,5/8/2020 8:40
3/17/20 8:47:19 AM UTC+3,3,EP,2800,170.8,Approved,5/8/2020 8:47
3/17/20 8:49:19 AM UTC+3,3,KT,3289,197.34,Approved,5/8/2020 8:47
3/17/20 8:49:30 AM UTC+3,3,CB,13300,798,Deleted,5/25/2020 15:38
3/17/20 8:50:32 AM UTC+3,3,CB,1617,97.02,Deleted,5/25/2020 15:38
3/17/20 8:54:28 AM UTC+3,3,EP,5600,341.6,Approved,5/8/2020 8:43
3/17/20 8:57:40 AM UTC+3,3,EP,1540,93.94,Approved,5/8/2020 8:48
3/17/20 9:04:15 AM UTC+3,3,EP,5950,362.95,Approved,5/8/2020 8:41
3/17/20 9:06:34 AM UTC+3,3,EP,4340,264.74,Approved,5/8/2020 8:43
3/17/20 9:10:38 AM UTC+3,3,EP,5395,329.1,Approved,5/8/2020 8:44
3/17/20 9:26:06 AM UTC+3,3,EP,1470,89.67,Approved,5/8/2020 8:43
3/17/20 9:30:23 AM UTC+3,3,SK,30800,1848,Approved,5/8/2020 8:42
3/17/20 9:41:17 AM UTC+3,3,EP,3850,234.85,Approved,5/8/2020 8:43
3/17/20 9:43:03 AM UTC+3,3,SK,1960,117.6,Approved,5/8/2020 8:41
3/17/20 9:43:40 AM UTC+3,3,SK,2100,126,Approved,5/8/2020 8:42
3/17/20 9:43:45 AM UTC+3,3,CB,2800,168,Deleted,5/25/2020 15:38
3/17/20 9:46:32 AM UTC+3,3,CB,13300,798,Approved,5/8/2020 8:41
3/17/20 9:52:03 AM UTC+3,3,CB,40600,2436,Deleted,5/25/2020 15:38
3/17/20 9:51:14 AM UTC+3,3,EP,1400,85.4,Approved,5/8/2020 8:42
3/17/20 9:53:15 AM UTC+3,3,CB,13300,798,Approved,5/8/2020 8:40
3/17/20 9:52:59 AM UTC+3,3,EP,2947,179.77,Approved,5/8/2020 8:47
3/17/20 10:03:41 AM UTC+3,3,SK,3220,193.2,Deleted,5/25/2020 15:37
3/17/20 10:04:43 AM UTC+3,3,CB,3500,210,Deleted,5/25/2020 15:37
3/17/20 10:04:59 AM UTC+3,3,C4B,1568,94.08,Approved,5/8/2020 8:39
3/17/20 10:07:34 AM UTC+3,3,EP,1540,93.94,Approved,5/8/2020 8:40
3/17/20 10:13:05 AM UTC+3,3,CB,11200,672,Approved,5/8/2020 8:44
3/17/20 10:13:39 AM UTC+3,3,CB,3500,210,Approved,5/8/2020 8:42
3/17/20 10:20:32 AM UTC+3,3,EP,3500,213.5,Approved,5/8/2020 8:41
3/17/20 10:20:54 AM UTC+3,3,EP,6230,380.03,Approved,5/8/2020 8:48
3/17/20 10:23:44 AM UTC+3,3,EP,3850,234.85,Approved,5/8/2020 8:43
3/17/20 10:25:20 AM UTC+3,3,EP,3080,187.88,Approved,5/8/2020 8:43
3/17/20 10:26:56 AM UTC+3,3,EP,1820,111.02,Approved,5/8/2020 8:43
3/17/20 10:40:55 AM UTC+3,3,EP,1050,64.05,Approved,5/8/2020 8:43
